net_user,age,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,subscription_spending_$,posts,playlists,shouts,adopter,tenure,good_country,age_category,gender,songsListened_monthly,social_activity
sadnavigator,33.0,24.0,31.07142857,0.909090909,6.0,2.0,68885,836,0,0,11.0,0,35.0,True,Adults,Male,1913.4722222222222,11.0
sadus_attack,21.0,18.0,23.21428571,0.764705882,12.0,0.0,27404,6,0,0,34.0,0,39.0,False,Adults,Male,685.1,34.0
saebs,28.0,7.0,28.0,0.5,4.0,0.0,28584,245,0,1,9.0,0,48.0,True,Adults,Female,583.3469387755102,10.0
saerah93,18.0,102.0,20.32926829,0.786516854,17.0,0.0,78864,73,0,2,136.0,0,37.0,True,Teens,Female,2075.3684210526317,138.0
saeroth,28.0,19.0,26.07142857,0.714285714,2.0,2.0,53184,2,2,0,19.0,0,77.0,False,Adults,Male,681.8461538461538,21.0
sagan-indiana,,11.0,23.77777778,0.5,3.0,1.0,11532,161,0,1,4.0,0,9.0,False,Unknown,Female,1153.2,5.0
sage4029,,11.0,19.33333333,0.333333333,1.0,0.0,72933,61,0,1,9.0,0,41.0,Unknown,Unknown,Male,1736.5,10.0
saggiatore,40.0,19.0,30.38461539,0.857142857,5.0,1.0,57838,1619,9,1,15.0,0,66.0,True,Adults,Male,863.2537313432836,25.0
sagittarius28,,15.0,19.54545455,0.461538462,4.0,0.0,200377,2,1,0,22.0,0,24.0,False,Unknown,Female,8015.08,23.0
sago666,17.0,25.0,16.84210526,0.4,4.0,0.0,19172,0,0,0,1.0,0,14.0,False,Teens,Male,1278.1333333333334,1.0
sahlmeyer,,1.0,22.0,1.0,1.0,0.0,11636,11,0,0,1.0,0,19.0,Unknown,Unknown,Unknown,581.8,1.0
sahough,,0.0,,,0.0,0.0,21556,6,0,0,1.0,0,35.0,Unknown,Unknown,Unknown,598.7777777777778,1.0
sailacrosthesun,,1.0,17.0,1.0,1.0,0.0,8365,0,0,0,1.0,0,6.0,True,Unknown,Female,1195.0,1.0
sailor_lupus,,5.0,23.0,0.5,3.0,0.0,48283,0,0,0,5.0,0,41.0,False,Unknown,Male,1149.595238095238,5.0
sailthesea,,58.0,23.7,0.680851064,12.0,3.0,43724,150,2,1,72.0,0,67.0,True,Unknown,Male,643.0,75.0
saint-rebel,19.0,176.0,18.57534247,0.265432099,31.0,0.0,54526,428,36,1,737.0,0,49.0,False,Teens,Female,1090.52,774.0
saintlullss,17.0,29.0,19.61538462,0.807692308,3.0,1.0,3743,23,0,0,0.0,0,5.0,False,Teens,Male,623.8333333333334,0.0
saintonix,21.0,64.0,19.93220339,0.316666667,9.0,0.0,74422,16,10,1,165.0,0,57.0,False,Adults,Male,1283.1379310344828,176.0
saintrich,,26.0,28.28571429,0.913043478,2.0,0.0,27011,6,1,1,38.0,0,47.0,Unknown,Unknown,Male,562.7291666666666,40.0
saints-11,18.0,5.0,20.2,0.6,3.0,0.0,31152,158,0,0,8.0,0,20.0,True,Teens,Male,1483.4285714285713,8.0
saipher,24.0,28.0,23.42857143,0.684210526,3.0,1.0,70074,3,0,0,8.0,0,84.0,False,Adults,Male,824.4,8.0
sairybell,21.0,15.0,25.63636364,0.857142857,4.0,0.0,58675,3,0,1,3.0,0,45.0,True,Adults,Female,1275.5434782608695,4.0
saiyo,26.0,4.0,28.5,0.5,2.0,0.0,36126,5,1,1,3.0,0,60.0,False,Adults,Male,592.2295081967213,5.0
saiyr,25.0,18.0,25.06666667,0.647058824,5.0,0.0,49174,1,1,0,7.0,0,79.0,True,Adults,Male,614.675,8.0
sajlenc,23.0,6.0,24.0,1.0,1.0,0.0,22162,85,0,1,2.0,0,36.0,False,Adults,Female,598.972972972973,3.0
sakaido,17.0,16.0,16.6,0.615384615,3.0,0.0,59002,375,0,0,132.0,0,27.0,True,Teens,Male,2107.214285714286,132.0
sakamuzu,19.0,36.0,19.33333333,0.696969697,7.0,1.0,38679,180,45,0,32.0,0,39.0,False,Teens,Male,966.975,77.0
sakata88,19.0,20.0,21.94117647,0.5625,1.0,0.0,9500,244,45,1,,0,16.0,False,Teens,Female,558.8235294117648,
saki-sama,22.0,25.0,22.68421053,0.727272727,9.0,0.0,44502,20,0,1,79.0,0,54.0,False,Adults,Female,809.1272727272727,80.0
sakkak,,20.0,27.22222222,0.736842105,9.0,0.0,36328,0,7,1,7.0,0,62.0,True,Unknown,Male,576.6349206349206,15.0
sakkat,23.0,0.0,,,0.0,0.0,42109,57,2,0,1.0,0,67.0,False,Adults,Male,619.25,3.0
sakrifice_x,19.0,1.0,21.0,1.0,1.0,0.0,66529,16,0,0,1.0,0,68.0,False,Teens,Female,964.1884057971015,1.0
sakura_bloody,25.0,24.0,23.64285714,0.538461539,8.0,0.0,95694,32,0,0,28.0,0,25.0,False,Adults,Female,3680.5384615384614,28.0
sakuraberry,32.0,25.0,22.75,0.857142857,8.0,2.0,32281,3,0,0,14.0,0,46.0,False,Adults,Female,686.8297872340426,14.0
sakurag1,,44.0,19.05714286,0.605263158,12.0,0.0,16938,55,0,0,20.0,0,11.0,False,Unknown,Male,1411.5,20.0
salamiboy,,3.0,20.0,0.666666667,1.0,0.0,38135,84,12,2,1.0,0,67.0,False,Unknown,Unknown,560.8088235294117,15.0
salander85,19.0,3.0,28.5,0.5,1.0,0.0,22799,28,0,0,2.0,0,23.0,True,Teens,Male,949.9583333333334,2.0
salitman,,0.0,,,0.0,0.0,9654,0,0,0,1.0,0,16.0,Unknown,Unknown,Unknown,567.8823529411765,1.0
saliva111,26.0,2.0,21.0,0.5,1.0,0.0,20769,108,0,0,2.0,0,25.0,False,Adults,Female,798.8076923076923,2.0
sallar,22.0,61.0,21.33333333,0.725490196,3.0,0.0,19599,59,0,0,17.0,0,11.0,False,Adults,Male,1633.25,17.0
sallasd,18.0,26.0,19.9375,0.652173913,7.0,0.0,57712,551,0,0,53.0,0,42.0,False,Teens,Female,1342.139534883721,53.0
salmonstk,38.0,0.0,,,0.0,0.0,71166,0,0,0,0.0,0,98.0,True,Adults,Male,718.8484848484849,0.0
saloti,,6.0,23.0,0.666666667,3.0,0.0,79964,1128,0,1,9.0,0,62.0,False,Unknown,Male,1269.2698412698412,10.0
saltwaterroom,18.0,35.0,19.21428571,0.451612903,5.0,0.0,75479,21,0,0,7.0,0,42.0,True,Teens,Female,1755.3255813953488,7.0
saltybaby,20.0,12.0,20.44444444,0.777777778,4.0,0.0,23191,14,0,0,7.0,0,15.0,True,Teens,Male,1449.4375,7.0
salzprinz,27.0,20.0,26.07142857,0.75,5.0,0.0,123875,149,10,1,38.0,0,68.0,True,Adults,Male,1795.2898550724638,49.0
sam6226,,8.0,19.25,1.0,3.0,0.0,21037,21,0,0,2.0,0,36.0,False,Unknown,Male,568.5675675675676,2.0
sam_edge,22.0,34.0,20.66666667,0.785714286,8.0,0.0,57846,0,0,0,8.0,0,32.0,False,Adults,Male,1752.909090909091,8.0
sam_fo_realz,,2.0,20.0,1.0,1.0,0.0,36233,0,0,0,1.0,0,54.0,True,Unknown,Female,658.7818181818182,1.0
samahel,28.0,173.0,22.46923077,0.076433121,33.0,4.0,25455,350,1,1,82.0,0,39.0,False,Adults,Male,636.375,84.0
samantha_ashley,22.0,19.0,23.53846154,0.823529412,9.0,1.0,67581,1,0,0,4.0,0,33.0,True,Adults,Female,1987.6764705882354,4.0
samaramh,23.0,14.0,24.88888889,0.454545455,2.0,0.0,55188,1,2,1,2.0,0,68.0,True,Adults,Female,799.8260869565217,5.0
samarkand2004,,89.0,27.10447761,0.445945946,27.0,9.0,163109,41,83,1,205.0,0,97.0,False,Unknown,Male,1664.3775510204082,289.0
samcody96792,19.0,1.0,17.0,1.0,1.0,0.0,23669,77,0,0,0.0,0,13.0,True,Teens,Male,1690.642857142857,0.0
samd779,,32.0,21.71428571,0.653846154,2.0,1.0,22822,93,0,1,5.0,0,43.0,Unknown,Unknown,Male,518.6818181818181,6.0
samdreamth,,7.0,24.66666667,1.0,3.0,1.0,66902,48,0,0,1.0,0,80.0,False,Unknown,Male,825.9506172839506,1.0
same_regan,,7.0,19.6,0.833333333,1.0,0.0,11293,39,2,0,11.0,0,18.0,True,Unknown,Male,594.3684210526316,13.0
samelectric,,1.0,21.0,0.0,1.0,0.0,35948,80,0,0,1.0,0,22.0,Unknown,Unknown,Unknown,1562.9565217391305,1.0
sametti,21.0,13.0,21.18181818,0.0,5.0,0.0,45292,3,0,1,8.0,0,82.0,False,Adults,Female,545.6867469879518,9.0
samforshort,18.0,21.0,19.31578947,0.631578947,10.0,0.0,18463,46,0,0,16.0,0,10.0,False,Teens,Male,1678.4545454545455,16.0
samghall,20.0,11.0,21.0,1.0,1.0,0.0,38483,50,1,1,17.0,0,55.0,True,Teens,Male,687.1964285714286,19.0
samgoudie,,13.0,22.5,0.5,2.0,0.0,31410,11,0,1,4.0,0,33.0,True,Unknown,Male,923.8235294117648,5.0
samgrah,,11.0,24.625,0.875,4.0,0.0,42391,0,0,0,4.0,0,15.0,Unknown,Unknown,Unknown,2649.4375,4.0
samhebert1,26.0,2.0,19.0,0.0,1.0,0.0,29683,13,0,0,,0,52.0,True,Adults,Male,560.0566037735849,
samholden,18.0,15.0,16.625,0.75,3.0,1.0,32157,23,0,0,23.0,0,43.0,True,Teens,Male,730.8409090909091,23.0
sami1232000,,2.0,14.5,0.0,2.0,0.0,15285,0,0,0,2.0,0,21.0,Unknown,Unknown,Unknown,694.7727272727273,2.0
samigos,27.0,10.0,24.125,0.555555556,3.0,0.0,42170,87,0,1,13.0,0,49.0,False,Adults,Male,843.4,14.0
samiph,25.0,22.0,26.17647059,0.764705882,5.0,0.0,53207,48,0,0,16.0,0,57.0,False,Adults,Male,917.3620689655172,16.0
sammckeetd,20.0,116.0,22.08,0.483870968,9.0,2.0,134081,1232,3,1,116.0,0,67.0,True,Teens,Male,1971.7794117647059,120.0
sammyliu,17.0,5.0,27.5,0.0,2.0,0.0,21366,7,0,0,5.0,0,7.0,True,Teens,Female,2670.75,5.0
samo-fiat,19.0,16.0,22.23076923,0.666666667,5.0,0.0,19272,36,0,0,8.0,0,32.0,False,Teens,Male,584.0,8.0
samogosha,22.0,6.0,21.33333333,0.25,2.0,0.0,22886,0,0,1,3.0,0,11.0,False,Adults,Male,1907.1666666666667,4.0
samotny_cowboy,21.0,37.0,21.12903226,0.628571429,2.0,0.0,75914,210,0,0,58.0,0,39.0,True,Adults,Male,1897.85,58.0
samshine3,23.0,8.0,28.66666667,0.8,4.0,0.0,38454,246,0,0,5.0,0,34.0,True,Adults,Female,1098.6857142857143,5.0
samsnicefm,20.0,86.0,21.40983607,0.408450704,10.0,1.0,76141,548,42,1,181.0,0,66.0,True,Teens,Male,1136.4328358208954,224.0
samspacifico,23.0,4.0,23.33333333,0.666666667,1.0,0.0,54745,40,2,1,5.0,0,73.0,True,Adults,Male,739.7972972972973,8.0
samspendlove,18.0,14.0,20.46153846,0.692307692,1.0,0.0,38678,0,5,0,5.0,0,61.0,True,Teens,Male,623.8387096774194,10.0
samuca2032,,1.0,,1.0,1.0,0.0,6954,0,0,0,2.0,0,5.0,Unknown,Unknown,Unknown,1159.0,2.0
samuelayon,17.0,61.0,17.56521739,0.785714286,8.0,1.0,17937,50,0,0,2.0,0,12.0,False,Teens,Male,1379.7692307692307,2.0
samuelbelloso,,2.0,,1.0,1.0,0.0,11027,0,0,1,3.0,0,19.0,Unknown,Unknown,Unknown,551.35,4.0
samuelbenson,,7.0,21.33333333,0.4,1.0,0.0,53770,0,0,0,0.0,0,45.0,Unknown,Unknown,Male,1168.9130434782608,0.0
samuelhuton,19.0,1.0,18.0,1.0,1.0,0.0,10623,0,0,0,1.0,0,10.0,False,Teens,Male,965.7272727272727,1.0
samuelthomas27,22.0,20.0,25.71428571,0.5,7.0,0.0,46738,8,0,1,16.0,0,63.0,True,Adults,Male,730.28125,17.0
samuhel,19.0,38.0,19.03030303,0.657142857,18.0,1.0,58117,216,1,0,85.0,0,49.0,False,Teens,Unknown,1162.34,86.0
samulbusuk,27.0,251.0,23.29186603,0.588235294,14.0,0.0,98366,1366,5,0,639.0,0,38.0,False,Adults,Male,2522.2051282051284,644.0
samuli113,22.0,11.0,25.57142857,0.888888889,7.0,0.0,93363,55,11,1,39.0,0,73.0,False,Adults,Male,1261.662162162162,51.0
samulisamuli,22.0,10.0,22.42857143,0.8,1.0,0.0,30533,42,0,0,2.0,0,57.0,False,Adults,Male,526.4310344827586,2.0
samurai_sam,19.0,29.0,25.0,0.80952381,13.0,2.0,41544,131,0,0,9.0,0,53.0,False,Teens,Male,769.3333333333334,9.0
samuraifez,21.0,91.0,24.61764706,0.692307692,14.0,7.0,45393,54,19,1,77.0,0,83.0,True,Adults,Male,540.3928571428571,97.0
samuraismoke,24.0,31.0,22.05263158,0.275862069,11.0,1.0,13456,403,0,1,2.0,0,25.0,Unknown,Adults,Male,517.5384615384615,3.0
samwaes,19.0,21.0,21.10526316,0.473684211,1.0,0.0,22390,55,0,0,17.0,0,37.0,False,Teens,Male,589.2105263157895,17.0
samwedge8,21.0,6.0,20.0,0.5,2.0,0.0,34304,4,0,0,18.0,0,27.0,False,Adults,Male,1225.142857142857,18.0
samyxxx,17.0,182.0,19.02739726,0.535031847,17.0,2.0,35984,88,0,1,48.0,0,30.0,False,Teens,Female,1160.774193548387,49.0
sanaahamid,19.0,27.0,20.60869565,0.428571429,11.0,1.0,10487,55,0,0,6.0,0,11.0,True,Teens,Female,873.9166666666666,6.0
sancalena,18.0,2.0,20.0,1.0,1.0,0.0,12690,0,0,0,2.0,0,5.0,True,Teens,Male,2115.0,2.0
sanchesko,,4.0,22.0,0.333333333,3.0,0.0,37065,114,0,1,,0,65.0,False,Unknown,Male,561.5909090909091,
sancho321,,14.0,22.90909091,0.923076923,3.0,0.0,30811,148,0,1,2.0,0,26.0,False,Unknown,Male,1141.148148148148,3.0
sancthecatombe,21.0,24.0,21.52173913,0.217391304,8.0,1.0,52412,817,0,0,,0,27.0,False,Adults,Male,1871.857142857143,
sandboxrocker,,4.0,26.0,0.5,1.0,0.0,82101,92,0,0,,0,46.0,Unknown,Unknown,Unknown,1746.8297872340424,
sandelicious,,50.0,26.17948718,0.511111111,14.0,0.0,89080,0,0,1,55.0,0,72.0,True,Unknown,Female,1220.2739726027398,56.0
sandersshiers,,0.0,,,0.0,0.0,29992,0,0,0,,0,26.0,Unknown,Unknown,Unknown,1110.8148148148148,
sandey,22.0,149.0,20.5,0.196850394,17.0,2.0,45744,1916,424,1,1166.0,0,58.0,False,Adults,Female,775.3220338983051,1591.0
sandla,27.0,13.0,27.11111111,0.8,2.0,1.0,135735,20,0,1,13.0,0,84.0,False,Adults,Male,1596.8823529411766,14.0
sandman07,22.0,15.0,21.91666667,0.714285714,4.0,0.0,42952,462,1,4,11.0,0,66.0,True,Adults,Male,641.0746268656717,16.0
sandmanlip,,3.0,28.0,1.0,2.0,0.0,18545,1,0,0,1.0,0,34.0,Unknown,Unknown,Male,529.8571428571429,1.0
sandor82,,22.0,27.05555556,0.619047619,7.0,0.0,52643,119,0,1,8.0,0,70.0,False,Unknown,Male,741.4507042253521,9.0
sandraforthesun,20.0,38.0,21.0,0.741935484,7.0,0.0,6874,22,0,0,13.0,0,11.0,False,Teens,Female,572.8333333333334,13.0
sandwarrior1990,20.0,14.0,21.21428571,0.923076923,7.0,0.0,33810,247,4,1,69.0,0,58.0,True,Teens,Male,573.0508474576271,74.0
sandypalooza,,15.0,22.38461539,0.285714286,5.0,0.0,36482,0,1,0,2.0,0,12.0,Unknown,Unknown,Unknown,2806.3076923076924,3.0
sandypants_379,19.0,22.0,21.11764706,0.705882353,1.0,0.0,36266,1,1,1,22.0,0,61.0,True,Teens,Male,584.9354838709677,24.0
sane_smutt,24.0,9.0,28.0,0.75,2.0,0.0,87549,189,2,1,9.0,0,79.0,True,Adults,Male,1094.3625,12.0
sanele,27.0,26.0,25.23529412,0.681818182,8.0,0.0,41679,293,1,0,14.0,0,48.0,False,Adults,Male,850.5918367346939,15.0
sangue_freak,23.0,23.0,23.78947368,0.833333333,7.0,1.0,41207,11,13,1,107.0,0,74.0,False,Adults,Male,549.4266666666666,121.0
sanguis,26.0,12.0,23.875,0.444444444,2.0,0.0,67000,18,0,1,7.0,0,106.0,False,Adults,Male,626.1682242990654,8.0
sanilein22,22.0,3.0,28.33333333,1.0,1.0,0.0,20018,5,0,1,2.0,0,16.0,True,Adults,Unknown,1177.5294117647059,3.0
sanki86,25.0,17.0,22.58333333,0.533333333,4.0,0.0,46009,182,0,1,11.0,0,44.0,False,Adults,Male,1022.4222222222222,12.0
sannamaija,25.0,14.0,23.54545455,0.846153846,5.0,0.0,44497,315,0,1,7.0,0,49.0,False,Adults,Female,889.94,8.0
sannekabalt,22.0,20.0,23.0,0.444444444,3.0,0.0,56915,27,5,0,16.0,0,82.0,False,Adults,Female,685.722891566265,21.0
sanneparqui-,,3.0,16.0,0.0,1.0,0.0,5462,0,0,0,2.0,0,5.0,Unknown,Unknown,Female,910.3333333333334,2.0
sansaa,,22.0,18.0,0.4,6.0,0.0,15315,55,0,0,12.0,0,20.0,Unknown,Unknown,Unknown,729.2857142857143,12.0
sanslune,19.0,6.0,20.0,0.0,4.0,0.0,26476,13,0,0,,0,17.0,False,Teens,Female,1470.888888888889,
sanszajn,20.0,22.0,21.0,0.666666667,3.0,0.0,35773,86,1,1,30.0,0,46.0,False,Teens,Female,761.1276595744681,32.0
santiago-davila,22.0,120.0,20.68478261,0.476635514,18.0,3.0,16910,1901,0,1,71.0,0,25.0,False,Adults,Male,650.3846153846154,72.0
santiago_ice,,40.0,20.89655172,0.75,15.0,0.0,39061,889,0,0,60.0,0,38.0,Unknown,Unknown,Male,1001.5641025641025,60.0
santofimia,22.0,6.0,22.25,0.8,1.0,0.0,24161,0,0,1,6.0,0,40.0,False,Adults,Male,589.2926829268292,7.0
santosf,33.0,25.0,30.54545455,0.882352941,6.0,1.0,83616,217,2,1,16.0,0,72.0,False,Adults,Male,1145.4246575342465,19.0
santuary_death,,2.0,19.5,1.0,1.0,0.0,22103,72,0,0,1.0,0,15.0,Unknown,Unknown,Unknown,1381.4375,1.0
sanvicenc,23.0,9.0,23.375,0.125,6.0,0.0,34720,65,1,0,7.0,0,40.0,Unknown,Adults,Male,846.829268292683,8.0
sanzzibar,,1.0,,0.0,1.0,0.0,6758,0,0,0,2.0,0,12.0,True,Unknown,Unknown,519.8461538461538,2.0
sapik23,21.0,15.0,20.22222222,0.2,6.0,0.0,66277,71,9,0,1.0,0,51.0,False,Adults,Male,1274.5576923076924,10.0
sara_superhero,19.0,68.0,20.75510204,0.559322034,9.0,1.0,41246,0,3,0,414.0,0,65.0,True,Teens,Female,624.939393939394,417.0
saraacc,21.0,23.0,24.0,0.409090909,7.0,1.0,36630,116,0,1,91.0,0,50.0,False,Adults,Female,718.2352941176471,92.0
saraag,19.0,12.0,21.6,0.555555556,2.0,0.0,34375,3,0,0,47.0,0,51.0,Unknown,Teens,Female,661.0576923076923,47.0
saraax3,17.0,40.0,19.57575758,0.542857143,12.0,1.0,32677,28,5,2,153.0,0,32.0,True,Teens,Female,990.2121212121212,160.0
saraduplan,,6.0,18.0,0.5,1.0,0.0,28375,354,0,0,3.0,0,15.0,Unknown,Unknown,Female,1773.4375,3.0
saraferdinand,18.0,72.0,19.83333333,0.701492537,8.0,0.0,12050,12,0,0,135.0,0,20.0,False,Teens,Female,573.8095238095239,135.0
sarafu0416,,7.0,22.5,0.6,4.0,0.0,88830,0,0,0,7.0,0,68.0,True,Unknown,Female,1287.391304347826,7.0
sarah_nyappy,19.0,14.0,18.27272727,0.230769231,8.0,0.0,10500,0,0,0,9.0,0,10.0,Unknown,Teens,Female,954.5454545454545,9.0
sarah_pea,,2.0,25.0,1.0,2.0,0.0,23147,30,0,0,2.0,0,35.0,True,Unknown,Unknown,642.9722222222222,2.0
sarahbeth41,21.0,8.0,20.66666667,0.428571429,3.0,0.0,8985,15,0,0,3.0,0,15.0,True,Adults,Female,561.5625,3.0
sarahbug,22.0,4.0,22.5,0.5,1.0,0.0,42377,523,0,0,18.0,0,59.0,True,Adults,Female,706.2833333333333,18.0
sarahcd,17.0,35.0,20.48275862,0.517241379,12.0,1.0,36083,103,0,0,4.0,0,26.0,Unknown,Teens,Female,1336.4074074074074,4.0
sarahchristines,,0.0,,,0.0,0.0,12501,7,0,0,1.0,0,15.0,Unknown,Unknown,Unknown,781.3125,1.0
saraheretic,,111.0,21.56410256,0.8,8.0,2.0,33469,134,0,0,81.0,0,32.0,True,Unknown,Female,1014.2121212121212,81.0
saraholiveira92,19.0,9.0,21.11111111,0.888888889,1.0,0.0,2791,0,0,0,0.0,0,4.0,Unknown,Teens,Female,558.2,0.0
sarahtownsend,19.0,14.0,21.8,0.2,7.0,0.0,28544,492,0,1,16.0,0,35.0,False,Teens,Female,792.8888888888889,17.0
saraivalenda,,58.0,20.34210526,0.74,6.0,1.0,19964,88,11,0,708.0,0,25.0,Unknown,Unknown,Unknown,767.8461538461538,719.0
saratribuzi,23.0,13.0,22.66666667,0.545454546,5.0,0.0,9739,80,0,0,3.0,0,13.0,False,Adults,Unknown,695.6428571428571,3.0
sarenade,23.0,7.0,19.25,0.428571429,5.0,0.0,64560,5,0,0,5.0,0,30.0,True,Adults,Female,2082.5806451612902,5.0
sarenka_b,19.0,48.0,21.6875,0.317073171,14.0,0.0,44654,318,60,2,183.0,0,57.0,False,Teens,Female,769.8965517241379,245.0
sarinchenpopin,21.0,23.0,20.53333333,0.666666667,3.0,0.0,23902,123,0,1,23.0,0,38.0,True,Adults,Female,612.8717948717949,24.0
saritaponce,,5.0,19.25,0.8,2.0,0.0,5816,369,0,1,5.0,0,7.0,False,Unknown,Female,727.0,6.0
sarkis1,,4.0,22.25,1.0,2.0,0.0,36788,0,0,0,1.0,0,39.0,Unknown,Unknown,Unknown,919.7,1.0
sarly927,,0.0,,,0.0,0.0,25614,12,0,1,1.0,0,45.0,Unknown,Unknown,Unknown,556.8260869565217,2.0
saroth13,21.0,23.0,24.9375,0.681818182,7.0,0.0,51590,189,2,0,1.0,0,44.0,False,Adults,Male,1146.4444444444443,3.0
sarpandos,,14.0,24.14285714,0.727272727,4.0,0.0,30241,20,0,1,5.0,0,38.0,False,Unknown,Male,775.4102564102565,6.0
sarvajeet,23.0,65.0,24.25454546,0.593220339,31.0,3.0,60079,618,5,1,160.0,0,52.0,False,Adults,Male,1133.566037735849,166.0
saschatr,26.0,2.0,,1.0,0.0,0.0,39737,84,2,2,6.0,0,48.0,True,Adults,Male,810.9591836734694,10.0
saschn,24.0,16.0,25.5,0.857142857,8.0,0.0,59390,0,5,1,8.0,0,68.0,True,Adults,Male,860.7246376811594,14.0
sasha_lumen,17.0,4.0,19.66666667,1.0,1.0,0.0,17352,20,0,0,7.0,0,29.0,False,Teens,Male,578.4,7.0
sasha_oldschool,,17.0,19.76923077,0.8,7.0,1.0,11497,40,0,0,8.0,0,11.0,False,Unknown,Female,958.0833333333334,8.0
sasha_shini,,1.0,17.0,1.0,1.0,0.0,12316,43,0,0,0.0,0,19.0,Unknown,Unknown,Unknown,615.8,0.0
sashoehead,24.0,9.0,23.75,0.5,6.0,0.0,50089,122,0,1,23.0,0,55.0,False,Adults,Male,894.4464285714286,24.0
saskiaeliza,15.0,7.0,17.33333333,0.0,2.0,0.0,9038,4,0,0,1.0,0,15.0,False,Teens,Female,564.875,1.0
saskiamc,21.0,7.0,21.4,1.0,1.0,0.0,19668,30,0,0,3.0,0,26.0,True,Adults,Female,728.4444444444445,3.0
saskor,20.0,39.0,21.40625,0.648648649,8.0,0.0,84913,0,22,1,198.0,0,64.0,True,Teens,Male,1306.3538461538462,221.0
sasquatsch,19.0,27.0,20.15789474,0.681818182,13.0,0.0,35021,174,1,2,16.0,0,45.0,True,Teens,Male,761.3260869565217,19.0
sass-machine,27.0,8.0,27.625,0.571428571,3.0,0.0,99398,6,0,0,2.0,0,83.0,True,Adults,Female,1183.3095238095239,2.0
sassysass3,19.0,3.0,20.0,1.0,3.0,0.0,14811,0,0,0,3.0,0,7.0,True,Teens,Female,1851.375,3.0
sat_102,31.0,1.0,,1.0,1.0,0.0,54090,27,0,1,,0,84.0,False,Adults,Male,636.3529411764706,
satan_klaus,21.0,17.0,20.58333333,0.733333333,4.0,0.0,51882,21,12,1,104.0,0,60.0,True,Adults,Male,850.5245901639345,117.0
satanicsmile,18.0,7.0,17.5,1.0,2.0,0.0,17279,73,0,1,3.0,0,16.0,False,Teens,Male,1016.4117647058823,4.0
satanicwarmastr,20.0,9.0,22.55555556,0.444444444,3.0,0.0,38212,0,0,1,35.0,0,58.0,True,Teens,Male,647.6610169491526,36.0
satankiller666,,37.0,21.45454546,0.777777778,7.0,1.0,69790,12,8,0,158.0,0,38.0,False,Unknown,Male,1789.4871794871794,166.0
satanlc,30.0,9.0,27.0,0.4,3.0,0.0,37955,20,0,1,6.0,0,40.0,True,Adults,Male,925.7317073170732,7.0
satis,24.0,41.0,23.54285714,0.815789474,1.0,0.0,109611,54,16,0,100.0,0,70.0,False,Adults,Male,1543.8169014084508,116.0
satosmooth,27.0,12.0,29.71428571,0.545454546,2.0,0.0,49156,70,0,2,3.0,0,29.0,False,Adults,Male,1638.5333333333333,5.0
satsuki555xyz,21.0,2.0,22.5,1.0,1.0,0.0,16244,0,0,0,4.0,0,17.0,False,Adults,Female,902.4444444444445,4.0
sattanitta,20.0,2.0,18.0,0.5,1.0,0.0,13990,151,0,1,1.0,0,25.0,False,Teens,Female,538.0769230769231,2.0
sattontyan,29.0,3.0,37.0,0.5,2.0,0.0,68567,0,0,0,2.0,0,38.0,False,Adults,Male,1758.128205128205,2.0
saturdaymak,19.0,9.0,20.16666667,0.833333333,1.0,0.0,58406,0,11,0,334.0,0,62.0,False,Teens,Male,927.0793650793651,345.0
saturnianlove,22.0,19.0,22.33333333,0.117647059,7.0,0.0,75625,18,0,0,16.0,0,58.0,True,Adults,Female,1281.7796610169491,16.0
satyriasis_,20.0,15.0,19.78571429,0.571428571,1.0,0.0,44296,56,1,3,27.0,0,49.0,False,Teens,Male,885.92,31.0
saucysalmon,,41.0,18.64285714,0.578947368,5.0,0.0,6173,113,0,0,6.0,0,8.0,Unknown,Unknown,Female,685.8888888888889,6.0
saucysemite,19.0,18.0,21.38461539,0.823529412,4.0,0.0,33532,10,0,0,21.0,0,28.0,True,Teens,Female,1156.2758620689656,21.0
saucyshepirate,21.0,2.0,18.5,0.0,1.0,0.0,28345,0,0,1,4.0,0,46.0,True,Adults,Female,603.0851063829788,5.0
saukerlzepp,17.0,10.0,21.55555556,0.444444444,6.0,0.0,44233,67,0,0,30.0,0,15.0,False,Teens,Unknown,2764.5625,30.0
saulozki,20.0,2.0,22.0,1.0,1.0,0.0,26319,1,0,0,1.0,0,32.0,False,Teens,Male,797.5454545454545,1.0
saulsgs,24.0,4.0,22.75,0.5,4.0,0.0,25682,23,0,1,4.0,0,42.0,False,Adults,Male,597.2558139534884,5.0
savelee,28.0,24.0,29.2631579,0.466666667,6.0,2.0,34820,2,1,3,4.0,0,52.0,False,Adults,Female,656.9811320754717,8.0
savesomeface,22.0,18.0,24.07692308,0.5,10.0,1.0,69983,365,26,0,31.0,0,50.0,False,Adults,Female,1372.2156862745098,57.0
savethenes,28.0,13.0,22.55555556,0.5,5.0,2.0,125274,20,0,0,2.0,0,45.0,True,Adults,Male,2723.3478260869565,2.0
savior1654,,99.0,20.27058824,0.586956522,31.0,1.0,23924,1399,1,0,499.0,0,13.0,False,Unknown,Male,1708.857142857143,500.0
savoy-wang,18.0,59.0,23.73809524,0.615384615,14.0,3.0,63908,1029,1,0,171.0,0,21.0,False,Teens,Male,2904.909090909091,172.0
